% Model,cmt.mph
% Version,COMSOL 6.3.0.420
% Date,"Sep 5 2025, 03:55"
% Table,Accumulated Probe Table 2 - 
% gap (m),Effective_mode_index (1),C12,C21,X11,X22,K12,K21,neff2,xpol1,ypol1,zpol1,xpol2,ypol2,zpol2
3.522818791946309E-7,1.4988027009900138+2.2245228602349813E-9i,0.005783584977121702+1.5780048452847395E-15i,0.005783658252341151-1.578024837841568E-15i,593.067326883771,615.7341460548984,4306.365926249426+3.3780161287581676E-9i,4226.875190929458-2.333916739501919E-9i,2.404163420507525,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582143,0.013237514326102323,0.28226499741568695
3.522818791946309E-7,2.404163420507525,0.005783584977121702+1.5780048452847395E-15i,0.005783658252341151-1.578024837841568E-15i,593.067326883771,615.7341460548984,4306.365926249426+3.3780161287581676E-9i,4226.875190929458-2.333916739501919E-9i,2.404163420507525,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582143,0.013237514326102323,0.28226499741568695
3.6234899328859065E-7,1.4988027009900131+2.224521243640377E-9i,0.005301899677628484+1.676138812605528E-15i,0.005301872090595771-1.676130091260526E-15i,486.0396783072235,501.54210526201393,3893.5970820539055+4.090588210479885E-9i,3860.9860296435177-2.2929891645468132E-9i,2.404163420507522,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.704497488258211,0.013237514326102958,0.28226499741568695
3.6234899328859065E-7,2.404163420507522,0.005301899677628484+1.676138812605528E-15i,0.005301872090595771-1.676130091260526E-15i,486.0396783072235,501.54210526201393,3893.5970820539055+4.090588210479885E-9i,3860.9860296435177-2.2929891645468132E-9i,2.404163420507522,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.704497488258211,0.013237514326102958,0.28226499741568695
3.7241610738255037E-7,1.4988027009900171+2.224522456086322E-9i,0.004860202964766683+1.0777885111560064E-15i,0.004860092235921478-1.0777639561573612E-15i,398.1174759478686,407.34519360670623,3559.267381846793+7.764525362964085E-10i,3517.8181439726145-2.3462105320898714E-9i,2.404163420507525,0.7044974882581916,0.01323751432610426,0.2822649974157038,0.7044974882582115,0.013237514326103032,0.28226499741568684
3.7241610738255037E-7,2.404163420507525,0.004860202964766683+1.0777885111560064E-15i,0.004860092235921478-1.0777639561573612E-15i,398.1174759478686,407.34519360670623,3559.267381846793+7.764525362964085E-10i,3517.8181439726145-2.3462105320898714E-9i,2.404163420507525,0.7044974882581916,0.01323751432610426,0.2822649974157038,0.7044974882582115,0.013237514326103032,0.28226499741568684
3.824832214765101E-7,1.4988027009900133+2.224521243640376E-9i,0.004453590465206964+1.8414046902847725E-16i,0.004453632209334079-1.841421950028806E-16i,327.9565210982849,329.51669382521425,3201.288534120981+6.157358228764319E-10i,3186.3631771592127-1.6413512093839311E-9i,2.404163420507519+4.847445063950491E-16i,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582145,0.0132375143261022,0.2822649974156853
3.824832214765101E-7,2.404163420507519+4.847445063950491E-16i,0.004453590465206964+1.8414046902847725E-16i,0.004453632209334079-1.841421950028806E-16i,327.9565210982849,329.51669382521425,3201.288534120981+6.157358228764319E-10i,3186.3631771592127-1.6413512093839311E-9i,2.404163420507519+4.847445063950491E-16i,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582145,0.0132375143261022,0.2822649974156853
3.925503355704698E-7,1.4988027009900058+2.22452043534309E-9i,0.004090714862570294+7.00947782836029E-16i,0.004090867809846579-7.009739904935667E-16i,273.8332611326763,267.60831040518275,2925.5081246621126+1.716798878925946E-9i,2922.2016515887017-1.9690356596476965E-9i,2.4041634205075257,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.7044974882582113,0.013237514326103069,0.2822649974156882
3.925503355704698E-7,2.4041634205075257,0.004090714862570294+7.00947782836029E-16i,0.004090867809846579-7.009739904935667E-16i,273.8332611326763,267.60831040518275,2925.5081246621126+1.716798878925946E-9i,2922.2016515887017-1.9690356596476965E-9i,2.4041634205075257,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.7044974882582113,0.013237514326103069,0.2822649974156882
4.026174496644296E-7,1.4988027009900113+2.2245224560863354E-9i,0.0037517929677581283+1.1329177096302626E-15i,0.0037517788441418422-1.1329134447640634E-15i,229.05249529898603,216.62811526618617,2630.0364525319574-2.6004157492347064E-10i,2664.8519580495167-2.6845743572962034E-9i,2.404163420507523-4.847445063950454E-16i,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582152,0.013237514326101924,0.2822649974156858
4.026174496644296E-7,2.404163420507523-4.847445063950454E-16i,0.0037517929677581283+1.1329177096302626E-15i,0.0037517788441418422-1.1329134447640634E-15i,229.05249529898603,216.62811526618617,2630.0364525319574-2.6004157492347064E-10i,2664.8519580495167-2.6845743572962034E-9i,2.404163420507523-4.847445063950454E-16i,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582152,0.013237514326101924,0.2822649974156858
4.126845637583893E-7,1.498802700990009+2.224525285126902E-9i,0.0034407995405450905+1.1958819067122187E-15i,0.0034408406187384525-1.1958961838206706E-15i,192.98293247284303,177.2899241928157,2407.4080998176173-5.105350988088193E-11i,2431.828101371586-2.6200900552869933E-9i,2.4041634205075226,0.7044974882581916,0.013237514326104262,0.2822649974157038,0.7044974882582133,0.01323751432610226,0.2822649974156856
4.126845637583893E-7,2.4041634205075226,0.0034407995405450905+1.1958819067122187E-15i,0.0034408406187384525-1.1958961838206706E-15i,192.98293247284303,177.2899241928157,2407.4080998176173-5.105350988088193E-11i,2431.828101371586-2.6200900552869933E-9i,2.4041634205075226,0.7044974882581916,0.013237514326104262,0.2822649974157038,0.7044974882582133,0.01323751432610226,0.2822649974156856
4.22751677852349E-7,1.498802700990013+2.2245224560863325E-9i,0.0031584852888004327+9.651188793491032E-16i,0.0031584833933968374-9.651183001823108E-16i,162.29207978307664,145.80832215462976,2201.8625554141486+2.0106197365472123E-10i,2229.241954843498-2.6322269402701503E-9i,2.4041634205075204,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582121,0.013237514326102371,0.2822649974156857
4.22751677852349E-7,2.4041634205075204,0.0031584852888004327+9.651188793491032E-16i,0.0031584833933968374-9.651183001823108E-16i,162.29207978307664,145.80832215462976,2201.8625554141486+2.0106197365472123E-10i,2229.241954843498-2.6322269402701503E-9i,2.4041634205075204,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582121,0.013237514326102371,0.2822649974156857
4.3281879194630874E-7,1.4988027009900098+2.2245216477890358E-9i,0.0028989538524191584+1.2832964059152246E-15i,0.0028989373171953536-1.2832890861735662E-15i,135.66264078730694,120.63071191439768,2006.780101156351+2.0751904978880295E-9i,2028.3369228769027-2.659164480415673E-9i,2.404163420507522-4.847445063950467E-16i,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.704497488258216,0.013237514326102007,0.2822649974156838
4.3281879194630874E-7,2.404163420507522-4.847445063950467E-16i,0.0028989538524191584+1.2832964059152246E-15i,0.0028989373171953536-1.2832890861735662E-15i,135.66264078730694,120.63071191439768,2006.780101156351+2.0751904978880295E-9i,2028.3369228769027-2.659164480415673E-9i,2.404163420507522-4.847445063950467E-16i,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.704497488258216,0.013237514326102007,0.2822649974156838
4.4288590604026847E-7,1.4988027009900053+2.2245232643836525E-9i,0.0026560796356619506+2.572111676182005E-16i,0.002655940960381254-2.5719773849115603E-16i,113.14222215357772,100.67818559990857,1835.0599542977213-4.46088761443654E-10i,1824.028811232036-2.2650171903136795E-9i,2.404163420507523-9.694890127900909E-16i,0.7044974882581917,0.013237514326104262,0.2822649974157039,0.7044974882582132,0.013237514326102436,0.2822649974156869
4.4288590604026847E-7,2.404163420507523-9.694890127900909E-16i,0.0026560796356619506+2.572111676182005E-16i,0.002655940960381254-2.5719773849115603E-16i,113.14222215357772,100.67818559990857,1835.0599542977213-4.46088761443654E-10i,1824.028811232036-2.2650171903136795E-9i,2.404163420507523-9.694890127900909E-16i,0.7044974882581917,0.013237514326104262,0.2822649974157039,0.7044974882582132,0.013237514326102436,0.2822649974156869
4.5295302013422824E-7,1.498802700990017+2.224519627045762E-9i,0.0024323134001614506+5.265667301993072E-16i,0.002432330307571548-5.265703904511689E-16i,94.04046799391851,85.27488734046585,1688.6817474119007+8.329146766521272E-10i,1665.0752122424979-2.2037565436714847E-9i,2.4041634205075266+7.27116759592564E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157039,0.7044974882582109,0.013237514326103051,0.28226499741568745
4.5295302013422824E-7,2.4041634205075266+7.27116759592564E-16i,0.0024323134001614506+5.265667301993072E-16i,0.002432330307571548-5.265703904511689E-16i,94.04046799391851,85.27488734046585,1688.6817474119007+8.329146766521272E-10i,1665.0752122424979-2.2037565436714847E-9i,2.4041634205075266+7.27116759592564E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157039,0.7044974882582109,0.013237514326103051,0.28226499741568745
4.6302013422818796E-7,1.4988027009899976+2.2245228602350173E-9i,0.002228971912574348+6.33620294121921E-16i,0.0022290203584194794-6.336340656147191E-16i,77.80251444544163,72.16963327106808,1556.0845550303477+4.1446916963817454E-10i,1521.9260605185996-2.3489547662176168E-9i,2.404163420507522,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582119,0.01323751432610294,0.2822649974156861
4.6302013422818796E-7,2.404163420507522,0.002228971912574348+6.33620294121921E-16i,0.0022290203584194794-6.336340656147191E-16i,77.80251444544163,72.16963327106808,1556.0845550303477+4.1446916963817454E-10i,1521.9260605185996-2.3489547662176168E-9i,2.404163420507522,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582119,0.01323751432610294,0.2822649974156861
4.730872483221477E-7,1.498802700990013+2.2245240726809385E-9i,0.002038409145909592-3.1010854345644227E-16i,0.0020384235629290173+3.101107367555177E-16i,63.99766178740419,60.511200944416046,1415.1890515213086+5.034128615597006E-10i,1371.2082846475564-1.608097922473697E-9i,2.404163420507521,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582135,0.013237514326102283,0.28226499741568534
4.730872483221477E-7,2.404163420507521,0.002038409145909592-3.1010854345644227E-16i,0.0020384235629290173+3.101107367555177E-16i,63.99766178740419,60.511200944416046,1415.1890515213086+5.034128615597006E-10i,1371.2082846475564-1.608097922473697E-9i,2.404163420507521,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582135,0.013237514326102283,0.28226499741568534
4.831543624161074E-7,1.4988027009900002+2.2245228602350124E-9i,0.0018637452327561475+9.01700108422299E-16i,0.0018637788386870887-9.017163673352883E-16i,52.33461405324505,50.43065592572779,1295.1924784472444+2.74470719869583E-9i,1242.4187332448364-2.1757985043337293E-9i,2.404163420507523-4.847445063950454E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157038,0.7044974882582152,0.013237514326101952,0.2822649974156849
4.831543624161074E-7,2.404163420507523-4.847445063950454E-16i,0.0018637452327561475+9.01700108422299E-16i,0.0018637788386870887-9.017163673352883E-16i,52.33461405324505,50.43065592572779,1295.1924784472444+2.74470719869583E-9i,1242.4187332448364-2.1757985043337293E-9i,2.404163420507523-4.847445063950454E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157038,0.7044974882582152,0.013237514326101952,0.2822649974156849
4.932214765100671E-7,1.4988027009900153+2.2245232643836297E-9i,0.001706134248343973-2.299285522866342E-16i,0.0017061476219700747+2.29930354594097E-16i,42.52425585908531,41.75093519229259,1183.7785502738593-7.858396370805967E-10i,1119.3643992144623-2.1765450515984955E-9i,2.404163420507528-7.271167595925624E-16i,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582125,0.01323751432610322,0.2822649974156872
4.932214765100671E-7,2.404163420507528-7.271167595925624E-16i,0.001706134248343973-2.299285522866342E-16i,0.0017061476219700747+2.29930354594097E-16i,42.52425585908531,41.75093519229259,1183.7785502738593-7.858396370805967E-10i,1119.3643992144623-2.1765450515984955E-9i,2.404163420507528-7.271167595925624E-16i,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582125,0.01323751432610322,0.2822649974156872
5.032885906040268E-7,1.4988027009900131+2.2245244768295898E-9i,0.001561017044533603+4.450843371296025E-16i,0.001561101676405076-4.451084677568409E-16i,34.28618317239723,34.411818609557166,1072.72333344745+1.9962509155870098E-10i,1013.8884821106182-2.3519330026530585E-9i,2.404163420507529,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582125,0.013237514326103155,0.28226499741568684
5.032885906040268E-7,2.404163420507529,0.001561017044533603+4.450843371296025E-16i,0.001561101676405076-4.451084677568409E-16i,34.28618317239723,34.411818609557166,1072.72333344745+1.9962509155870098E-10i,1013.8884821106182-2.3519330026530585E-9i,2.404163420507529,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582125,0.013237514326103155,0.28226499741568684
5.133557046979866E-7,1.4988027009900082+2.2245252851269035E-9i,0.0014279794074464282+6.91211686053254E-16i,0.001428011132407288-6.912270424817652E-16i,27.603891604128368,28.175236082275152,972.4013047559001+2.0626083656727855E-9i,910.1208810390251-2.3084903195948258E-9i,2.404163420507522+4.847445063950465E-16i,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.7044974882582146,0.013237514326102038,0.28226499741568445
5.133557046979866E-7,2.404163420507522+4.847445063950465E-16i,0.0014279794074464282+6.91211686053254E-16i,0.001428011132407288-6.912270424817652E-16i,27.603891604128368,28.175236082275152,972.4013047559001+2.0626083656727855E-9i,910.1208810390251-2.3084903195948258E-9i,2.404163420507522+4.847445063950465E-16i,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.7044974882582146,0.013237514326102038,0.28226499741568445
5.234228187919464E-7,1.4988027009900138+2.2245232643836335E-9i,0.0013087258258503958+8.3391593031937E-16i,0.001308736325011238-8.339226203512379E-16i,22.126854866436812,22.953494269130058,883.5900099148934+7.441699784365641E-10i,824.229657352489-2.321580791651472E-9i,2.404163420507523+4.847445063950458E-16i,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582093,0.0132375143261033,0.2822649974156878
5.234228187919464E-7,2.404163420507523+4.847445063950458E-16i,0.0013087258258503958+8.3391593031937E-16i,0.001308736325011238-8.339226203512379E-16i,22.126854866436812,22.953494269130058,883.5900099148934+7.441699784365641E-10i,824.229657352489-2.321580791651472E-9i,2.404163420507523+4.847445063950458E-16i,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582093,0.0132375143261033,0.2822649974156878
5.334899328859061E-7,1.4988027009900098+2.2245236685322934E-9i,0.0011994835892673837+5.192034701201771E-16i,0.0011994632247462418-5.191946552183821E-16i,17.695381977201308,18.629800518887283,800.8623334093002+1.5315523976886676E-9i,753.6521064492522-2.1434775590849327E-9i,2.404163420507521,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582149,0.013237514326102009,0.28226499741568467
5.334899328859061E-7,2.404163420507521,0.0011994835892673837+5.192034701201771E-16i,0.0011994632247462418-5.191946552183821E-16i,17.695381977201308,18.629800518887283,800.8623334093002+1.5315523976886676E-9i,753.6521064492522-2.1434775590849327E-9i,2.404163420507521,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582149,0.013237514326102009,0.28226499741568467
5.435570469798658E-7,1.4988027009900171+2.2245228602349743E-9i,0.0011003927202890434-1.8487484687965536E-16i,0.0011004069836139387+1.8487724323320934E-16i,14.137583308154001,15.060826205774564,723.3140179614677-5.696856411870577E-10i,679.3482868331218-2.0004053313115157E-9i,2.4041634205075217,0.7044974882581917,0.013237514326104262,0.2822649974157039,0.704497488258213,0.0132375143261023,0.28226499741568595
5.435570469798658E-7,2.4041634205075217,0.0011003927202890434-1.8487484687965536E-16i,0.0011004069836139387+1.8487724323320934E-16i,14.137583308154001,15.060826205774564,723.3140179614677-5.696856411870577E-10i,679.3482868331218-2.0004053313115157E-9i,2.4041634205075217,0.7044974882581917,0.013237514326104262,0.2822649974157039,0.704497488258213,0.0132375143261023,0.28226499741568595
5.536241610738255E-7,1.4988027009900076+2.224525689275556E-9i,0.0010101039988215216+8.198927447278964E-16i,0.0010101115020123934-8.198988350035168E-16i,11.29267425574285,12.155415549605529,656.6643627439952+4.900725753144009E-10i,604.223080575407-2.455863194136591E-9i,2.404163420507518+4.847445063950497E-16i,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.7044974882582131,0.01323751432610219,0.28226499741568506
5.536241610738255E-7,2.404163420507518+4.847445063950497E-16i,0.0010101039988215216+8.198927447278964E-16i,0.0010101115020123934-8.198988350035168E-16i,11.29267425574285,12.155415549605529,656.6643627439952+4.900725753144009E-10i,604.223080575407-2.455863194136591E-9i,2.404163420507518+4.847445063950497E-16i,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.7044974882582131,0.01323751432610219,0.28226499741568506
5.636912751677853E-7,1.4988027009900058+2.224522860235E-9i,9.287445670582711E-4+4.151085190742926E-16i,9.287542927277365E-4-4.151128660265031E-16i,9.09603737046773,9.83754889431068,596.2580451302874-2.4263197663992494E-10i,558.6889625209972-2.150773488969085E-9i,2.404163420507527,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582103,0.013237514326103157,0.2822649974156884
5.636912751677853E-7,2.404163420507527,9.287445670582711E-4+4.151085190742926E-16i,9.287542927277365E-4-4.151128660265031E-16i,9.09603737046773,9.83754889431068,596.2580451302874-2.4263197663992494E-10i,558.6889625209972-2.150773488969085E-9i,2.404163420507527,0.7044974882581917,0.013237514326104262,0.28226499741570393,0.7044974882582103,0.013237514326103157,0.2822649974156884
5.73758389261745E-7,1.4988027009900147+2.224522456086328E-9i,8.522338515871184E-4+9.819970080296094E-16i,8.522457922191921E-4-9.820107667707677E-16i,7.31825135647365,8.008994438031781,542.6771914509825+2.0353163798613943E-9i,502.2360109808228-2.080063313777422E-9i,2.404163420507527,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582113,0.013237514326103145,0.28226499741568745
5.73758389261745E-7,2.404163420507527,8.522338515871184E-4+9.819970080296094E-16i,8.522457922191921E-4-9.820107667707677E-16i,7.31825135647365,8.008994438031781,542.6771914509825+2.0353163798613943E-9i,502.2360109808228-2.080063313777422E-9i,2.404163420507527,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582113,0.013237514326103145,0.28226499741568745
5.838255033557047E-7,1.4988027009900107+2.2245224560863367E-9i,7.851131192325207E-4+7.261780867589866E-16i,7.851205668491435E-4-7.261849753153711E-16i,6.062579514694181,6.558606193734765,491.1997758638971+2.479434534094908E-9i,476.318545717534-1.928838623618791E-9i,2.404163420507524,0.7044974882581916,0.01323751432610426,0.2822649974157038,0.704497488258212,0.01323751432610297,0.28226499741568634
5.838255033557047E-7,2.404163420507524,7.851131192325207E-4+7.261780867589866E-16i,7.851205668491435E-4-7.261849753153711E-16i,6.062579514694181,6.558606193734765,491.1997758638971+2.479434534094908E-9i,476.318545717534-1.928838623618791E-9i,2.404163420507524,0.7044974882581916,0.01323751432610426,0.2822649974157038,0.704497488258212,0.01323751432610297,0.28226499741568634
5.938926174496644E-7,1.4988027009900122+2.2245212436403783E-9i,7.222013127668596E-4+3.0212058329643857E-16i,7.22174096864538E-4-3.0210919798857636E-16i,5.0422135851869125,5.4865447521178385,453.92719201615796-4.868415153481639E-10i,428.66357701257203-1.877715224100219E-9i,2.4041634205075226-4.847445063950463E-16i,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582098,0.013237514326103256,0.2822649974156877
5.938926174496644E-7,2.4041634205075226-4.847445063950463E-16i,7.222013127668596E-4+3.0212058329643857E-16i,7.22174096864538E-4-3.0210919798857636E-16i,5.0422135851869125,5.4865447521178385,453.92719201615796-4.868415153481639E-10i,428.66357701257203-1.877715224100219E-9i,2.4041634205075226-4.847445063950463E-16i,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582098,0.013237514326103256,0.2822649974156877
6.039597315436242E-7,1.4988027009900187+2.2245224560863193E-9i,6.635181677260845E-4+2.6834177130357245E-16i,6.635220732160015E-4-2.6834335077212825E-16i,4.289953205424339,4.651062482481633,408.8541351536964-3.072324852620594E-10i,400.29529903377016-1.7190151425965332E-9i,2.4041634205075257+4.847445063950429E-16i,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582128,0.013237514326102283,0.2822649974156863
6.039597315436242E-7,2.4041634205075257+4.847445063950429E-16i,6.635181677260845E-4+2.6834177130357245E-16i,6.635220732160015E-4-2.6834335077212825E-16i,4.289953205424339,4.651062482481633,408.8541351536964-3.072324852620594E-10i,400.29529903377016-1.7190151425965332E-9i,2.4041634205075257+4.847445063950429E-16i,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582128,0.013237514326102283,0.2822649974156863
6.14026845637584E-7,1.4988027009900131+2.22452205193768E-9i,6.090730474410969E-4+4.3388266983293536E-17i,6.090954107569827E-4-4.338986006892484E-17i,3.7217091604654926,3.9924374483488028,378.3161860730395-1.6370908663352147E-10i,374.3868350707018-1.573777479491697E-9i,2.404163420507527+7.271167595925633E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157038,0.7044974882582118,0.013237514326103024,0.28226499741568695
6.14026845637584E-7,2.404163420507527+7.271167595925633E-16i,6.090730474410969E-4+4.3388266983293536E-17i,6.090954107569827E-4-4.338986006892484E-17i,3.7217091604654926,3.9924374483488028,378.3161860730395-1.6370908663352147E-10i,374.3868350707018-1.573777479491697E-9i,2.404163420507527+7.271167595925633E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157038,0.7044974882582118,0.013237514326103024,0.28226499741568695
6.240939597315437E-7,1.498802700990009+2.224521647789037E-9i,5.578279949736619E-4+3.771294998347391E-16i,5.578379952787723E-4-3.771362607181986E-16i,3.2631645178028723,3.44471693575826,347.19728404938763+5.744298838177216E-10i,347.072439351621-1.5321115474856709E-9i,2.404163420507521+4.847445063950478E-16i,0.7044974882581917,0.013237514326104262,0.2822649974157039,0.704497488258214,0.013237514326102044,0.2822649974156851
6.240939597315437E-7,2.404163420507521+4.847445063950478E-16i,5.578279949736619E-4+3.771294998347391E-16i,5.578379952787723E-4-3.771362607181986E-16i,3.2631645178028723,3.44471693575826,347.19728404938763+5.744298838177216E-10i,347.072439351621-1.5321115474856709E-9i,2.404163420507521+4.847445063950478E-16i,0.7044974882581917,0.013237514326104262,0.2822649974157039,0.704497488258214,0.013237514326102044,0.2822649974156851
6.341610738255034E-7,1.4988027009900171+2.2245220519376717E-9i,5.109832665925463E-4+4.291390596331413E-16i,5.109841164866321E-4-4.2913977339966273E-16i,2.851145586459603,2.956038037724178,316.6561824176445+1.0499725867540297E-9i,320.6677336769329-1.3713237707133496E-9i,2.404163420507527-7.27116759592563E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157039,0.7044974882582117,0.01323751432610305,0.2822649974156871
6.341610738255034E-7,2.404163420507527-7.27116759592563E-16i,5.109832665925463E-4+4.291390596331413E-16i,5.109841164866321E-4-4.2913977339966273E-16i,2.851145586459603,2.956038037724178,316.6561824176445+1.0499725867540297E-9i,320.6677336769329-1.3713237707133496E-9i,2.404163420507527-7.27116759592563E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157039,0.7044974882582117,0.01323751432610305,0.2822649974156871
6.442281879194631E-7,1.4988027009900051+2.224522456086349E-9i,4.662031396570313E-4+7.596907792633491E-16i,4.6619398515087423E-4-7.596758617449442E-16i,2.4828389972962754,2.5248892978873085,285.62951950469426+1.655221222359089E-9i,292.8605595051157-1.4347744227302257E-9i,2.404163420507522-1.2118612659876167E-15i,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582147,0.013237514326102009,0.2822649974156855
6.442281879194631E-7,2.404163420507522-1.2118612659876167E-15i,4.662031396570313E-4+7.596907792633491E-16i,4.6619398515087423E-4-7.596758617449442E-16i,2.4828389972962754,2.5248892978873085,285.62951950469426+1.655221222359089E-9i,292.8605595051157-1.4347744227302257E-9i,2.404163420507522-1.2118612659876167E-15i,0.7044974882581917,0.013237514326104266,0.28226499741570393,0.7044974882582147,0.013237514326102009,0.2822649974156855
6.542953020134229E-7,1.49880270099002+2.2245184145998003E-9i,4.269073455124032E-4+2.75429273994583E-16i,4.269056616852269E-4-2.754281876340376E-16i,2.1529623223137935,2.145689039991491,262.13532747862064+3.1779717862922144E-10i,274.44988110884304-1.3535936893678963E-9i,2.404163420507529-4.847445063950403E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157039,0.7044974882582119,0.01323751432610298,0.2822649974156877
6.542953020134229E-7,2.404163420507529-4.847445063950403E-16i,4.269073455124032E-4+2.75429273994583E-16i,4.269056616852269E-4-2.754281876340376E-16i,2.1529623223137935,2.145689039991491,262.13532747862064+3.1779717862922144E-10i,274.44988110884304-1.3535936893678963E-9i,2.404163420507529-4.847445063950403E-16i,0.7044974882581916,0.013237514326104262,0.2822649974157039,0.7044974882582119,0.01323751432610298,0.2822649974156877
6.643624161073826E-7,1.4988027009900096+2.2245224560863404E-9i,3.8974396677132794E-4-7.370367098439551E-17i,3.897484419168232E-4+7.370451726985294E-17i,1.8612615037320734,1.814407359297014,237.37261548545106+2.3685424125164755E-10i,250.72802389482138-1.145768957034702E-9i,2.4041634205075226+4.847445063950463E-16i,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582137,0.013237514326102241,0.28226499741568484
6.643624161073826E-7,2.4041634205075226+4.847445063950463E-16i,3.8974396677132794E-4-7.370367098439551E-17i,3.897484419168232E-4+7.370451726985294E-17i,1.8612615037320734,1.814407359297014,237.37261548545106+2.3685424125164755E-10i,250.72802389482138-1.145768957034702E-9i,2.4041634205075226+4.847445063950463E-16i,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582137,0.013237514326102241,0.28226499741568484
6.744295302013423E-7,1.4988027009900171+2.2245244768295807E-9i,3.5435564746682234E-4+8.337293518325365E-16i,3.5435053535538136E-4-8.33717324036765E-16i,1.6001623240986063,1.5276074307646765,213.63966684286308+2.4960950521487987E-9i,225.2128460563491-1.129918233600284E-9i,2.4041634205075257-1.2118612659876072E-15i,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.7044974882582136,0.013237514326102255,0.2822649974156859
6.744295302013423E-7,2.4041634205075257-1.2118612659876072E-15i,3.5435564746682234E-4+8.337293518325365E-16i,3.5435053535538136E-4-8.33717324036765E-16i,1.6001623240986063,1.5276074307646765,213.63966684286308+2.4960950521487987E-9i,225.2128460563491-1.129918233600284E-9i,2.4041634205075257-1.2118612659876072E-15i,0.7044974882581917,0.013237514326104266,0.2822649974157039,0.7044974882582136,0.013237514326102255,0.2822649974156859
6.84496644295302E-7,1.498802700990015+2.224524072680934E-9i,3.2241978499716314E-4+7.069413120202914E-16i,3.224146225722089E-4-7.069299928282314E-16i,1.3695327188925375,1.278471707626624,191.28386091990063+1.5129593977180355E-9i,203.12968235395215-1.0971873631008055E-9i,2.404163420507527,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582117,0.013237514326103013,0.2822649974156872
6.84496644295302E-7,2.404163420507527,3.2241978499716314E-4+7.069413120202914E-16i,3.224146225722089E-4-7.069299928282314E-16i,1.3695327188925375,1.278471707626624,191.28386091990063+1.5129593977180355E-9i,203.12968235395215-1.0971873631008055E-9i,2.404163420507527,0.7044974882581916,0.01323751432610426,0.2822649974157039,0.7044974882582117,0.013237514326103013,0.2822649974156872
