% Model,tutorial_comsol_projeto1.mph
% Version,COMSOL 6.3.0.420
% Date,"Aug 30 2025, 19:06"
% Table,Accumulated Probe Table 3 - 
% gap (m),Effective_mode_index (1),C12,C21,X11,X22,K12,K21
1.016711409395973E-6,2.404163420507521,9.604721894525258E-6-5.5378092736062026E-11i,9.602994541717251E-6+5.5368133311412356E-11i,8267857.9487800645,7946647.915421096,27.578149834606805+0.011510613998396807i,1.565308891619572+2.9107809347594847E-6i
1.026778523489933E-6,1.4988027009900171+2.2245240726809294E-9i,1.1038557487158411E-5+2.0605963906732515E-10i,1.1035585875299438E-5-2.0600416721171155E-10i,8268663.388279208,7946711.763465872,41.60234418371686+0.012736512262527559i,1.3495193056416444+2.470326356763552E-6i
1.026778523489933E-6,2.404163420507524-1.2118612659876116E-15i,1.1038557487158411E-5+2.0605963906732515E-10i,1.1035585875299438E-5-2.0600416721171155E-10i,8268663.388279208,7946711.763465872,41.60234418371686+0.012736512262527559i,1.3495193056416444+2.470326356763552E-6i
1.0368456375838927E-6,1.4988027009900076+2.224521243640389E-9i,1.250784579841607E-5+4.559387235988852E-10i,1.2504097645357304E-5-4.558020951059367E-10i,8268449.66636839,7946264.23748287,54.712098966317285+0.013867618783674122i,1.296184396640836+2.38393056970934E-6i
1.0368456375838927E-6,2.404163420507522-4.847445063950467E-16i,1.250784579841607E-5+4.559387235988852E-10i,1.2504097645357304E-5-4.558020951059367E-10i,8268449.66636839,7946264.23748287,54.712098966317285+0.013867618783674122i,1.296184396640836+2.38393056970934E-6i
1.0469127516778524E-6,1.4988027009900053+2.2245248809782584E-9i,1.383765726731918E-5+7.165533499985682E-10i,1.3834365589204624E-5-7.163828975199053E-10i,8268375.416555977,7946683.990517901,70.14299267270803+0.014991159070317612i,1.1935025219011894+2.1919228505158153E-6i
1.0469127516778524E-6,2.4041634205075217-4.847445063950471E-16i,1.383765726731918E-5+7.165533499985682E-10i,1.3834365589204624E-5-7.163828975199053E-10i,8268375.416555977,7946683.990517901,70.14299267270803+0.014991159070317612i,1.1935025219011894+2.1919228505158153E-6i
1.056979865771812E-6,1.4988027009900182+2.22452245608632E-9i,1.2441591709543354E-5+9.564424625899336E-10i,1.2438561724265501E-5-9.562095336650488E-10i,8268229.310494883,7946498.592621138,80.92898312604022+0.015944623506544648i,1.0844881159489215+1.983468141405227E-6i
1.056979865771812E-6,2.404163420507525-4.847445063950441E-16i,1.2441591709543354E-5+9.564424625899336E-10i,1.2438561724265501E-5-9.562095336650488E-10i,8268229.310494883,7946498.592621138,80.92898312604022+0.015944623506544648i,1.0844881159489215+1.983468141405227E-6i
1.0670469798657718E-6,1.4988027009900156+2.2245260934241904E-9i,1.297066177075146E-5+1.1878060808506473E-9i,1.2966676431677282E-5-1.187441117977493E-9i,8268487.050060537,7946239.803765081,91.69797816712598+0.017010721014812807i,0.9673536498517156+1.7587971407251784E-6i
1.0670469798657718E-6,2.404163420507527,1.297066177075146E-5+1.1878060808506473E-9i,1.2966676431677282E-5-1.187441117977493E-9i,8268487.050060537,7946239.803765081,91.69797816712598+0.017010721014812807i,0.9673536498517156+1.7587971407251784E-6i
1.0771140939597315E-6,1.4988027009900045+2.2245232643836537E-9i,1.3499483266886238E-5+1.3973584574034025E-9i,1.3497494071522154E-5-1.3971525518209081E-9i,8267546.107760984,7946606.418267316,100.80083515174151+0.017820553424797478i,0.9138511534773991+1.6722004015066364E-6i
1.0771140939597315E-6,2.404163420507523,1.3499483266886238E-5+1.3973584574034025E-9i,1.3497494071522154E-5-1.3971525518209081E-9i,8267546.107760984,7946606.418267316,100.80083515174151+0.017820553424797478i,0.9138511534773991+1.6722004015066364E-6i
1.0871812080536913E-6,1.4988027009900098+2.2245220519376875E-9i,1.389352517838571E-5+1.607834189036413E-9i,1.3891567869425768E-5-1.6076076786134724E-9i,8267561.934741695,7946673.086672304,110.37378356606148+0.01874183952342284i,0.7888448462653261+1.4297639556551729E-6i
1.0871812080536913E-6,2.404163420507521,1.389352517838571E-5+1.607834189036413E-9i,1.3891567869425768E-5-1.6076076786134724E-9i,8267561.934741695,7946673.086672304,110.37378356606148+0.01874183952342284i,0.7888448462653261+1.4297639556551729E-6i
1.097248322147651E-6,1.498802700989997+2.224524880978277E-9i,1.3646379422091776E-5+1.8234461062662477E-9i,1.364327922380206E-5-1.8230318539341688E-9i,8268065.321363832,7946470.984811772,117.3396857120439+0.019535456763065357i,0.686169972008509+1.2335398334683737E-6i
1.097248322147651E-6,2.4041634205075235,1.3646379422091776E-5+1.8234461062662477E-9i,1.364327922380206E-5-1.8230318539341688E-9i,8268065.321363832,7946470.984811772,117.3396857120439+0.019535456763065357i,0.686169972008509+1.2335398334683737E-6i
1.1073154362416107E-6,1.4988027009900045+2.224522860235002E-9i,1.36148403711752E-5+2.0073560528135117E-9i,1.3611610700792674E-5-2.006879874010514E-9i,8268084.02922469,7946409.196727894,123.28375240079353+0.02034324954498669i,0.5225729031588969+9.070775518038983E-7i
1.1073154362416107E-6,2.404163420507527,1.36148403711752E-5+2.0073560528135117E-9i,1.3611610700792674E-5-2.006879874010514E-9i,8268084.02922469,7946409.196727894,123.28375240079353+0.02034324954498669i,0.5225729031588969+9.070775518038983E-7i
1.1173825503355704E-6,1.498802700990021+2.2245240726809203E-9i,1.3243006529980261E-5+2.1955740769385157E-9i,1.324064898030478E-5-2.1951832159251298E-9i,8267858.080493335,7946662.522509637,128.04415406375932+0.02114707752434103i,0.5355477275194409+9.641089595288243E-7i
1.1173825503355704E-6,2.404163420507521,1.3243006529980261E-5+2.1955740769385157E-9i,1.324064898030478E-5-2.1951832159251298E-9i,8267858.080493335,7946662.522509637,128.04415406375932+0.02114707752434103i,0.5355477275194409+9.641089595288243E-7i
1.1274496644295301E-6,1.4988027009900122+2.224522051937682E-9i,1.2525187176985697E-5+2.3883643775968723E-9i,1.2523206151942251E-5-2.3879866259850165E-9i,8267416.237433221,7946395.676362868,132.82203241624737+0.021904813136195474i,0.40452347918423404+7.055580545720959E-7i
1.1274496644295301E-6,2.404163420507524+7.271167595925668E-16i,1.2525187176985697E-5+2.3883643775968723E-9i,1.2523206151942251E-5-2.3879866259850165E-9i,8267416.237433221,7946395.676362868,132.82203241624737+0.021904813136195474i,0.40452347918423404+7.055580545720959E-7i
1.1375167785234899E-6,1.4988027009900178+2.224522456086321E-9i,1.394597218430708E-5+2.553585664890117E-9i,1.3943708440586788E-5-2.553171160728147E-9i,8267540.409834894,7946481.971661478,135.1875567208396+0.02253356552639981i,0.32304010206978806+5.539815672917938E-7i
1.1375167785234899E-6,2.4041634205075266,1.394597218430708E-5+2.553585664890117E-9i,1.3943708440586788E-5-2.553171160728147E-9i,8267540.409834894,7946481.971661478,135.1875567208396+0.02253356552639981i,0.32304010206978806+5.539815672917938E-7i
1.1475838926174496E-6,1.4988027009900182+2.2245228602349722E-9i,1.3694859782301642E-5+2.7290615400002555E-9i,1.3691792385130516E-5-2.7284502803173748E-9i,8268063.666232729,7946494.823538604,137.09853866729284+0.02331973445461693i,0.2615357339709792+4.4583922763673137E-7i
1.1475838926174496E-6,2.404163420507522-9.694890127900934E-16i,1.3694859782301642E-5+2.7290615400002555E-9i,1.3691792385130516E-5-2.7284502803173748E-9i,8268063.666232729,7946494.823538604,137.09853866729284+0.02331973445461693i,0.2615357339709792+4.4583922763673137E-7i
1.1576510067114093E-6,1.4988027009900031+2.224525689275567E-9i,1.298683467647715E-5+2.8770441630831103E-9i,1.2983946366090715E-5-2.876404299964385E-9i,8267776.954699716,7946231.810455011,136.36603009284832+0.02400539219438406i,0.1950672740360486+3.270508475280241E-7i
1.1576510067114093E-6,2.404163420507524-4.84744506395045E-16i,1.298683467647715E-5+2.8770441630831103E-9i,1.2983946366090715E-5-2.876404299964385E-9i,8267776.954699716,7946231.810455011,136.36603009284832+0.02400539219438406i,0.1950672740360486+3.270508475280241E-7i
1.167718120805369E-6,1.4988027009900156+2.2245260934241904E-9i,1.420139915985437E-5+3.038924399148458E-9i,1.419965041641694E-5-3.0385501896047336E-9i,8267147.911355338,7946416.122773098,137.3894568653776+0.02479518589546378i,0.11816464312868322+1.801767122801398E-7i
1.167718120805369E-6,2.404163420507528-7.271167595925624E-16i,1.420139915985437E-5+3.038924399148458E-9i,1.419965041641694E-5-3.0385501896047336E-9i,8267147.911355338,7946416.122773098,137.3894568653776+0.02479518589546378i,0.11816464312868322+1.801767122801398E-7i
1.1777852348993287E-6,1.4988027009900087+2.2245240726809476E-9i,1.4016435453571572E-5+3.1988219623968588E-9i,1.4013896945740397E-5-3.1982426257581693E-9i,8267794.310287149,7946576.693106531,138.24345868623527+0.025472375612372745i,0.0652499543194696+8.675051918934366E-8i
1.1777852348993287E-6,2.404163420507528-4.847445063950416E-16i,1.4016435453571572E-5+3.1988219623968588E-9i,1.4013896945740397E-5-3.1982426257581693E-9i,8267794.310287149,7946576.693106531,138.24345868623527+0.025472375612372745i,0.0652499543194696+8.675051918934366E-8i
1.1878523489932885E-6,1.4988027009900116+2.224522860234986E-9i,1.293904482771843E-5+3.3440231682527605E-9i,1.2935523870252515E-5-3.343113196651515E-9i,8268147.280728152,7946192.57470607,134.25059039647005+0.02621388034874266i,0.027009185241654063+2.067865144453638E-8i
1.1878523489932885E-6,2.404163420507521+4.847445063950478E-16i,1.293904482771843E-5+3.3440231682527605E-9i,1.2935523870252515E-5-3.343113196651515E-9i,8268147.280728152,7946192.57470607,134.25059039647005+0.02621388034874266i,0.027009185241654063+2.067865144453638E-8i
1.1979194630872482E-6,1.4988027009900105+2.2245204353430803E-9i,1.2570388739777336E-5+3.473593909206112E-9i,1.2567499360704803E-5-3.4727954828602367E-9i,8268227.628966662,7946605.717471391,131.56238411468203+0.026862969660752023i,-0.0032870832557298584-2.687377384466088E-8i
1.1979194630872482E-6,2.4041634205075204+4.847445063950484E-16i,1.2570388739777336E-5+3.473593909206112E-9i,1.2567499360704803E-5-3.4727954828602367E-9i,8268227.628966662,7946605.717471391,131.56238411468203+0.026862969660752023i,-0.0032870832557298584-2.687377384466088E-8i
1.2079865771812081E-6,1.498802700990019+2.224521647789015E-9i,1.3253141328380558E-5+3.6383963540712087E-9i,1.3251692359839635E-5-3.6379985674841774E-9i,8267111.911025957,7946491.261162835,130.2060196263493+0.027615414026592865i,-0.048330529803972636-1.1342988586956434E-7i
1.2079865771812081E-6,2.4041634205075244,1.3253141328380558E-5+3.6383963540712087E-9i,1.3251692359839635E-5-3.6379985674841774E-9i,8267111.911025957,7946491.261162835,130.2060196263493+0.027615414026592865i,-0.048330529803972636-1.1342988586956434E-7i
1.2180536912751678E-6,1.4988027009900153+2.2245232643836297E-9i,1.235949322346503E-5+3.8034638570923376E-9i,1.235533851324112E-5-3.80218530222867E-9i,8268960.76875386,7946465.350629509,127.36523447691394+0.028348273765262597i,-0.0569375577243793-1.208837274105077E-7i
1.2180536912751678E-6,2.404163420507523,1.235949322346503E-5+3.8034638570923376E-9i,1.235533851324112E-5-3.80218530222867E-9i,8268960.76875386,7946465.350629509,127.36523447691394+0.028348273765262597i,-0.0569375577243793-1.208837274105077E-7i
1.2281208053691276E-6,1.4988027009900111+2.2245260934242007E-9i,1.1564790239195735E-5+3.945963961690724E-9i,1.1561372728636753E-5-3.944797890086698E-9i,8268544.045855274,7946387.960123959,122.48348988389068+0.029147410158378826i,-0.06624599991215224-1.307866242989982E-7i
1.2281208053691276E-6,2.4041634205075217,1.1564790239195735E-5+3.945963961690724E-9i,1.1561372728636753E-5-3.944797890086698E-9i,8268544.045855274,7946387.960123959,122.48348988389068+0.029147410158378826i,-0.06624599991215224-1.307866242989982E-7i
1.2381879194630873E-6,1.4988027009900193+2.2245216477890147E-9i,1.2352450813319395E-5+4.088588336857897E-9i,1.2349553656436966E-5-4.087629395023717E-9i,8268180.113881119,7946522.81187126,116.6207995892498+0.029862782579335456i,-0.056571526453046576-1.0545166862366432E-7i
1.2381879194630873E-6,2.4041634205075217,1.2352450813319395E-5+4.088588336857897E-9i,1.2349553656436966E-5-4.087629395023717E-9i,8268180.113881119,7946522.81187126,116.6207995892498+0.029862782579335456i,-0.056571526453046576-1.0545166862366432E-7i
1.248255033557047E-6,1.4988027009900213+2.2245224560863127E-9i,1.1209680745180506E-5+4.2149042074294485E-9i,1.1207006979083723E-5-4.213898856052616E-9i,8267954.288953915,7946274.123481072,112.8767537550976+0.030604822662842993i,-0.0566337816279335-1.0197921404130651E-7i
1.248255033557047E-6,2.4041634205075226,1.1209680745180506E-5+4.2149042074294485E-9i,1.1207006979083723E-5-4.213898856052616E-9i,8267954.288953915,7946274.123481072,112.8767537550976+0.030604822662842993i,-0.0566337816279335-1.0197921404130651E-7i
1.2583221476510067E-6,1.4988027009900087+2.224523668532296E-9i,1.1406907759812592E-5+4.3781384870835994E-9i,1.1405143611366282E-5-4.377461381037654E-9i,8267441.600409505,7946447.928261733,107.8004935725587+0.03151187267493093i,-0.0698672444958777-1.29346593415487E-7i
1.2583221476510067E-6,2.404163420507527+4.847445063950425E-16i,1.1406907759812592E-5+4.3781384870835994E-9i,1.1405143611366282E-5-4.377461381037654E-9i,8267441.600409505,7946447.928261733,107.8004935725587+0.03151187267493093i,-0.0698672444958777-1.29346593415487E-7i
1.2683892617449664E-6,1.4988027009900131+2.2245244768295898E-9i,1.0308141725224986E-5+4.535124261099785E-9i,1.0307631888815784E-5-4.534899955737073E-9i,8266552.2439788645,7946429.08059599,100.87087120844006+0.03239880584871018i,-0.06191505714167238-1.1289044821498482E-7i
1.2683892617449664E-6,2.404163420507527,1.0308141725224986E-5+4.535124261099785E-9i,1.0307631888815784E-5-4.534899955737073E-9i,8266552.2439788645,7946429.08059599,100.87087120844006+0.03239880584871018i,-0.06191505714167238-1.1289044821498482E-7i
1.2784563758389262E-6,1.4988027009900167+2.2245252851268853E-9i,9.223202658834456E-6+4.6861399874538966E-9i,9.220490516439595E-6-4.684761997681976E-9i,8268519.6117699705,7946376.031326855,94.01151048052358+0.033161839668129606i,-0.060111527918205315-1.1143020402588712E-7i
1.2784563758389262E-6,2.4041634205075226-7.271167595925694E-16i,9.223202658834456E-6+4.6861399874538966E-9i,9.220490516439595E-6-4.684761997681976E-9i,8268519.6117699705,7946376.031326855,94.01151048052358+0.033161839668129606i,-0.060111527918205315-1.1143020402588712E-7i
1.2885234899328859E-6,1.4988027009900133+2.224522860234982E-9i,9.134904769826028E-6+4.836001886688337E-9i,9.131652491011377E-6-4.8342801362289735E-9i,8268864.181561507,7946214.564780159,87.92487670506371+0.034000853550496125i,-0.09916150457795865-2.0114613074089304E-7i
1.2885234899328859E-6,2.404163420507527,9.134904769826028E-6+4.836001886688337E-9i,9.131652491011377E-6-4.8342801362289735E-9i,8268864.181561507,7946214.564780159,87.92487670506371+0.034000853550496125i,-0.09916150457795865-2.0114613074089304E-7i
1.2985906040268456E-6,1.498802700990021+2.224520031194404E-9i,8.887895970809597E-6+4.993367611470003E-9i,8.885963702515821E-6-4.992282031041688E-9i,8268121.816240295,7946602.989476131,81.14490862437953+0.0349438342771478i,-0.0941801289365898-1.9551147057855275E-7i
1.2985906040268456E-6,2.404163420507524,8.887895970809597E-6+4.993367611470003E-9i,8.885963702515821E-6-4.992282031041688E-9i,8268121.816240295,7946602.989476131,81.14490862437953+0.0349438342771478i,-0.0941801289365898-1.9551147057855275E-7i
1.3086577181208053E-6,1.4988027009900138+2.224527305870149E-9i,7.616917198107151E-6+5.187155054419852E-9i,7.615594156177616E-6-5.18625405688325E-9i,8267375.4346399885,7946232.995615435,73.89077022611146+0.035949901465137296i,-0.10124119982100664-2.1806313128713534E-7i
1.3086577181208053E-6,2.4041634205075257,7.616917198107151E-6+5.187155054419852E-9i,7.615594156177616E-6-5.18625405688325E-9i,8267375.4346399885,7946232.995615435,73.89077022611146+0.035949901465137296i,-0.10124119982100664-2.1806313128713534E-7i
1.318724832214765E-6,1.4988027009900082+2.224521647789039E-9i,6.56083790096856E-6+5.358650533643675E-9i,6.559315408515688E-6-5.357407017934523E-9i,8268013.149278699,7946382.081596762,66.93614590316301+0.03688384796850866i,-0.09828241487423835-2.168717806514655E-7i
1.318724832214765E-6,2.404163420507527,6.56083790096856E-6+5.358650533643675E-9i,6.559315408515688E-6-5.357407017934523E-9i,8268013.149278699,7946382.081596762,66.93614590316301+0.03688384796850866i,-0.09828241487423835-2.168717806514655E-7i
1.3287919463087248E-6,1.4988027009900058+2.224521647789045E-9i,6.217131744309074E-6+5.501304294341418E-9i,6.216023786209355E-6-5.500323904202909E-9i,8267584.995115356,7946398.5499546435,59.395342481615124+0.03784619956283747i,-0.08462056933263136-1.9471354986005876E-7i
1.3287919463087248E-6,2.4041634205075217+7.271167595925708E-16i,6.217131744309074E-6+5.501304294341418E-9i,6.216023786209355E-6-5.500323904202909E-9i,8267584.995115356,7946398.5499546435,59.395342481615124+0.03784619956283747i,-0.08462056933263136-1.9471354986005876E-7i
1.3388590604026845E-6,1.4988027009900131+2.2245236685322864E-9i,5.90067692995797E-6+5.673373995332937E-9i,5.898941893392527E-6-5.671705794980976E-9i,8268438.212866018,7946297.932591462,51.89533266749967+0.03878570111528221i,-0.09565263241019992-2.2565843126217697E-7i
1.3388590604026845E-6,2.4041634205075213,5.90067692995797E-6+5.673373995332937E-9i,5.898941893392527E-6-5.671705794980976E-9i,8268438.212866018,7946297.932591462,51.89533266749967+0.03878570111528221i,-0.09565263241019992-2.2565843126217697E-7i
1.3489261744966442E-6,1.4988027009900076+2.224522860234995E-9i,5.14456837013595E-6+5.877247932682982E-9i,5.1441305505115356E-6-5.876747759627179E-9i,8266928.283794001,7946507.291263765,44.181393620232136+0.03979051390163666i,-0.0795395696010285-1.944015660977449E-7i
1.3489261744966442E-6,2.404163420507527,5.14456837013595E-6+5.877247932682982E-9i,5.1441305505115356E-6-5.876747759627179E-9i,8266928.283794001,7946507.291263765,44.181393620232136+0.03979051390163666i,-0.0795395696010285-1.944015660977449E-7i
1.358993288590604E-6,1.498802700990007+2.2245220519376937E-9i,4.449846917317788E-6+6.0779982956522065E-9i,4.4488035316490295E-6-6.076573146330386E-9i,8268208.685449906,7946550.783020088,37.79691615802993+0.040931232580912094i,-0.09356307391008255-2.2838178183009024E-7i
1.358993288590604E-6,2.404163420507525-1.4542335191851313E-15i,4.449846917317788E-6+6.0779982956522065E-9i,4.4488035316490295E-6-6.076573146330386E-9i,8268208.685449906,7946550.783020088,37.79691615802993+0.040931232580912094i,-0.09356307391008255-2.2838178183009024E-7i
1.3690604026845636E-6,1.4988027009900187+2.224522051937667E-9i,4.826953530134465E-6+6.219431754989913E-9i,4.826191108745867E-6-6.2184493904891286E-9i,8267163.049288091,7946154.007949916,32.34044586456988+0.0419503477745267i,-0.08743134907604136-2.1472297268184473E-7i
1.3690604026845636E-6,2.404163420507522,4.826953530134465E-6+6.219431754989913E-9i,4.826191108745867E-6-6.2184493904891286E-9i,8267163.049288091,7946154.007949916,32.34044586456988+0.0419503477745267i,-0.08743134907604136-2.1472297268184473E-7i
1.3791275167785234E-6,1.4988027009900144+2.2245244768295873E-9i,3.872669217270618E-6+6.458442029504042E-9i,3.871758907001278E-6-6.456923907048044E-9i,8267982.464414357,7946328.725595306,25.851635591627744+0.042966954088091695i,-0.0850895015698747-2.0883078827360723E-7i
1.3791275167785234E-6,2.404163420507528,3.872669217270618E-6+6.458442029504042E-9i,3.871758907001278E-6-6.456923907048044E-9i,8267982.464414357,7946328.725595306,25.851635591627744+0.042966954088091695i,-0.0850895015698747-2.0883078827360723E-7i
1.389194630872483E-6,1.4988027009900144+2.2245232643836322E-9i,4.053968427875152E-6+6.643003769731699E-9i,4.0524998040844884E-6-6.6405972208028475E-9i,8269060.36730901,7946353.488032783,19.584144098958458+0.044032509720537356i,-0.08298948835829491-2.0416034691558227E-7i
1.389194630872483E-6,2.404163420507527-9.69489012790085E-16i,4.053968427875152E-6+6.643003769731699E-9i,4.0524998040844884E-6-6.6405972208028475E-9i,8269060.36730901,7946353.488032783,19.584144098958458+0.044032509720537356i,-0.08298948835829491-2.0416034691558227E-7i
1.399261744966443E-6,1.4988027009900178+2.224523264383624E-9i,2.8491791300037605E-6+6.869010089145616E-9i,2.848374792983905E-6-6.8670709344444325E-9i,8268200.095119261,7946162.369943027,14.081033685270027+0.045234357325914236i,-0.08284811557846777-2.041438638952885E-7i
1.399261744966443E-6,2.4041634205075257,2.8491791300037605E-6+6.869010089145616E-9i,2.848374792983905E-6-6.8670709344444325E-9i,8268200.095119261,7946162.369943027,14.081033685270027+0.045234357325914236i,-0.08284811557846777-2.041438638952885E-7i
1.4093288590604027E-6,1.4988027009900105+2.2245240726809443E-9i,2.40828241280777E-6+7.0802209781424816E-9i,2.4078682062734044E-6-7.0790032331727445E-9i,8267724.9735774975,7946582.51061602,9.180557075133686+0.046304962283207365i,-0.08102316309433756-1.9910313152447227E-7i
1.4093288590604027E-6,2.4041634205075244-4.847445063950444E-16i,2.40828241280777E-6+7.0802209781424816E-9i,2.4078682062734044E-6-7.0790032331727445E-9i,8267724.9735774975,7946582.51061602,9.180557075133686+0.046304962283207365i,-0.08102316309433756-1.9910313152447227E-7i
1.4193959731543625E-6,1.4988027009900042+2.224522860235003E-9i,2.317104933036285E-6+7.285146884435038E-9i,2.316526481826241E-6-7.2833281916470815E-9i,8268284.145675103,7946502.751432952,4.43683681681852+0.04743022576923176i,-0.07740502855243671-1.8928921123040918E-7i
1.4193959731543625E-6,2.404163420507518-4.847445063950497E-16i,2.317104933036285E-6+7.285146884435038E-9i,2.316526481826241E-6-7.2833281916470815E-9i,8268284.145675103,7946502.751432952,4.43683681681852+0.04743022576923176i,-0.07740502855243671-1.8928921123040918E-7i
1.4294630872483222E-6,1.4988027009900067+2.224521243640391E-9i,2.0462451929296945E-6+7.512017253108296E-9i,2.0456779402814527E-6-7.509934799013746E-9i,8268380.274686232,7946375.977768412,0.7661822525172309+0.04857964684121988i,-0.07837487547334097-1.90233803083473E-7i
1.4294630872483222E-6,2.404163420507529-4.847445063950407E-16i,2.0462451929296945E-6+7.512017253108296E-9i,2.0456779402814527E-6-7.509934799013746E-9i,8268380.274686232,7946375.977768412,0.7661822525172309+0.04857964684121988i,-0.07837487547334097-1.90233803083473E-7i
1.439530201342282E-6,1.4988027009900144+2.224522456086329E-9i,1.7447416374669328E-6+7.6967409503465E-9i,1.7440984891838236E-6-7.693903770547808E-9i,8269200.558769455,7946437.708119271,-2.418743344073661+0.04974725758722082i,-0.0736618333149961-1.8055478291605977E-7i
1.439530201342282E-6,2.404163420507523+4.847445063950458E-16i,1.7447416374669328E-6+7.6967409503465E-9i,1.7440984891838236E-6-7.693903770547808E-9i,8269200.558769455,7946437.708119271,-2.418743344073661+0.04974725758722082i,-0.0736618333149961-1.8055478291605977E-7i
1.4495973154362416E-6,1.4988027009900058+2.224523668532303E-9i,1.1741650018140176E-6+7.918042063298413E-9i,1.1738048730295747E-6-7.91561351632331E-9i,8268867.275859546,7946609.562495662,-5.838687689334964+0.05082383036896912i,-0.07460528282514114-1.8168785333104917E-7i
1.4495973154362416E-6,2.4041634205075257,1.1741650018140176E-6+7.918042063298413E-9i,1.1738048730295747E-6-7.91561351632331E-9i,8268867.275859546,7946609.562495662,-5.838687689334964+0.05082383036896912i,-0.07460528282514114-1.8168785333104917E-7i
1.4596644295302013E-6,1.4988027009900138+2.224524476829588E-9i,7.33498216159374E-7+8.060616420128273E-9i,7.332992968402147E-7-8.058430440264967E-9i,8268754.171869049,7946783.1960593145,-9.020863024347538+0.051814381680063554i,-0.07096616814797121-1.748235228647723E-7i
1.4596644295302013E-6,2.4041634205075297+4.847445063950399E-16i,7.33498216159374E-7+8.060616420128273E-9i,7.332992968402147E-7-8.058430440264967E-9i,8268754.171869049,7946783.1960593145,-9.020863024347538+0.051814381680063554i,-0.07096616814797121-1.748235228647723E-7i
1.469731543624161E-6,1.498802700990015+2.2245273058701463E-9i,4.983287801640775E-7+8.253075829871665E-9i,4.982156720461445E-7-8.251202588928276E-9i,8268100.678875973,7946506.605416627,-12.164597506497715+0.052785538953533835i,-0.06503925393248486-1.5953295284510588E-7i
1.469731543624161E-6,2.4041634205075257,4.983287801640775E-7+8.253075829871665E-9i,4.982156720461445E-7-8.251202588928276E-9i,8268100.678875973,7946506.605416627,-12.164597506497715+0.052785538953533835i,-0.06503925393248486-1.5953295284510588E-7i
1.4797986577181208E-6,1.4988027009900107+2.2245212436403824E-9i,-1.5001088416964923E-8+8.44990760668548E-9i,-1.4997615343396113E-8-8.44795127192181E-9i,8268182.942005756,7946549.531086409,-14.560134325262903+0.05352438531670563i,-0.06713524500426929-1.630892899395883E-7i
1.4797986577181208E-6,2.404163420507522+4.847445063950467E-16i,-1.5001088416964923E-8+8.44990760668548E-9i,-1.4997615343396113E-8-8.44795127192181E-9i,8268182.942005756,7946549.531086409,-14.560134325262903+0.05352438531670563i,-0.06713524500426929-1.630892899395883E-7i
1.4898657718120805E-6,1.4988027009900016+2.2245220519377052E-9i,-1.9439339341355974E-8+8.615365964529047E-9i,-1.9434656921897694E-8-8.61329075217162E-9i,8268396.936376515,7946680.866212698,-16.59702965452363+0.05423298847226007i,-0.06173902536287316-1.5174066119137288E-7i
1.4898657718120805E-6,2.4041634205075195,-1.9439339341355974E-8+8.615365964529047E-9i,-1.9434656921897694E-8-8.61329075217162E-9i,8268396.936376515,7946680.866212698,-16.59702965452363+0.05423298847226007i,-0.06173902536287316-1.5174066119137288E-7i
1.4999328859060402E-6,1.4988027009900176+2.224528114167444E-9i,-3.36386111017212E-8+8.792228353113914E-9i,-3.3629372040550997E-8-8.789813510975325E-9i,8268262.552462525,7946283.187580624,-19.28280419218884+0.05516336579928675i,-0.062272753048914345-1.5181065564608433E-7i
1.4999328859060402E-6,2.404163420507529,-3.36386111017212E-8+8.792228353113914E-9i,-3.3629372040550997E-8-8.789813510975325E-9i,8268262.552462525,7946283.187580624,-19.28280419218884+0.05516336579928675i,-0.062272753048914345-1.5181065564608433E-7i
1.51E-6,1.4988027009900031+2.2245260934242185E-9i,-5.286687484766777E-7+8.913322002692238E-9i,-5.285363336048231E-7-8.911089496242438E-9i,8268342.077389892,7946551.874502947,-20.493443494178667+0.05567556553441559i,-0.05415304940285941-1.3301216176799445E-7i
1.51E-6,2.4041634205075226,-5.286687484766777E-7+8.913322002692238E-9i,-5.285363336048231E-7-8.911089496242438E-9i,8268342.077389892,7946551.874502947,-20.493443494178667+0.05567556553441559i,-0.05415304940285941-1.3301216176799445E-7i
