% Model,tutorial_comsol_projeto1.mph
% Version,COMSOL 6.3.0.420
% Date,"Sep 3 2025, 13:49"
% Table,Accumulated Probe Table 3 - 
% gap (m),Effective_mode_index (1),C12,C21,X11,X22,K12,K21
1.0368456375838927E-6,2.404163420507518,5.6703569306809546E-6+1.9293853942871297E-8i,5.67161097999791E-6-1.929812094839747E-8i,7946400.021644293,8267941.279277659,0.044732618526509345+3.0802005162940763E-7i,133.98473545299314-0.12157527847204913i
1.0469127516778524E-6,1.498802700990009+2.224522456086341E-9i,5.76244324421501E-6+1.9858555486530983E-8i,5.763962750471495E-6-1.9863792015209484E-8i,7946321.644348413,8268211.305709143,-0.12554268004572952-8.411763675815263E-8i,114.92213332415585-0.1247569688750089i
1.0469127516778524E-6,2.404163420507527-9.69489012790085E-16i,5.76244324421501E-6+1.9858555486530983E-8i,5.763962750471495E-6-1.9863792015209484E-8i,7946321.644348413,8268211.305709143,-0.12554268004572952-8.411763675815263E-8i,114.92213332415585-0.1247569688750089i
1.056979865771812E-6,1.4988027009899987+2.2245232643836674E-9i,4.640688681328609E-6+2.04003383069619E-8i,4.641430881422058E-6-2.040360099791953E-8i,7946577.282923543,8267619.604039902,-0.17030505249715067-1.9850902782940544E-7i,97.25887472519302-0.1278915622610838i
1.056979865771812E-6,2.404163420507521,4.640688681328609E-6+2.04003383069619E-8i,4.641430881422058E-6-2.040360099791953E-8i,7946577.282923543,8267619.604039902,-0.17030505249715067-1.9850902782940544E-7i,97.25887472519302-0.1278915622610838i
1.0670469798657718E-6,1.498802700990015+2.224522860234979E-9i,2.359930024728319E-6+2.0927234556689463E-8i,2.360783144221138E-6-2.093479979444824E-8i,7946269.60964263,8268965.664315607,-0.06471186664453966+1.4732164898692732E-8i,75.39718714290196-0.13096217487949682i
1.0670469798657718E-6,2.404163420507525,2.359930024728319E-6+2.0927234556689463E-8i,2.360783144221138E-6-2.093479979444824E-8i,7946269.60964263,8268965.664315607,-0.06471186664453966+1.4732164898692732E-8i,75.39718714290196-0.13096217487949682i
1.0771140939597315E-6,1.4988027009900131+2.224526901721499E-9i,2.243336868859042E-6+2.142658729548263E-8i,2.2437272135166627E-6-2.1430315560282247E-8i,7946535.418598256,8267692.343203902,-0.2210815191198885-3.4708305296845794E-7i,58.89407230273906-0.13381729748998797i
1.0771140939597315E-6,2.4041634205075195,2.243336868859042E-6+2.142658729548263E-8i,2.2437272135166627E-6-2.1430315560282247E-8i,7946535.418598256,8267692.343203902,-0.2210815191198885-3.4708305296845794E-7i,58.89407230273906-0.13381729748998797i
1.0871812080536913E-6,1.498802700990017+2.2245273058701426E-9i,-6.691929950123396E-7+2.1889341198243543E-8i,-6.69284493644417E-7-2.1892334123739793E-8i,7946372.191259593,8267214.425667998,-0.24449223346026816-4.171973226926139E-7i,35.95493476993104-0.13661873655594384i
1.0871812080536913E-6,2.4041634205075284,-6.691929950123396E-7+2.1889341198243543E-8i,-6.69284493644417E-7-2.1892334123739793E-8i,7946372.191259593,8267214.425667998,-0.24449223346026816-4.171973226926139E-7i,35.95493476993104-0.13661873655594384i
1.097248322147651E-6,1.4988027009900051+2.2245232643836533E-9i,-1.532644461048796E-6+2.23421027536597E-8i,-1.5330881681819959E-6-2.234857088806037E-8i,7946359.7743110275,8268464.352031902,-0.29953626796907007-5.566046375589859E-7i,21.821902611349184-0.1393369825888834i
1.097248322147651E-6,2.404163420507522+7.2711675959257E-16i,-1.532644461048796E-6+2.23421027536597E-8i,-1.5330881681819959E-6-2.234857088806037E-8i,7946359.7743110275,8268464.352031902,-0.29953626796907007-5.566046375589859E-7i,21.821902611349184-0.1393369825888834i
1.1073154362416107E-6,1.4988027009900167+2.224522051937673E-9i,-2.222057423366784E-6+2.277204211441011E-8i,-2.2225876951736964E-6-2.2777476434780105E-8i,7946342.852899559,8268026.297920433,-0.27714293517239763-5.253881000657279E-7i,0.666694079294187-0.14190006824648763i
1.1073154362416107E-6,2.4041634205075257+1.2118612659876072E-15i,-2.222057423366784E-6+2.277204211441011E-8i,-2.2225876951736964E-6-2.2777476434780105E-8i,7946342.852899559,8268026.297920433,-0.27714293517239763-5.253881000657279E-7i,0.666694079294187-0.14190006824648763i
1.1173825503355704E-6,1.4988027009900122+2.2245232643836368E-9i,-1.3177433042967526E-6+2.317664669111071E-8i,-1.3179603759714139E-6-2.3180464576956792E-8i,7946562.767614137,8267644.153060103,-0.2615052124190871-5.077784127576421E-7i,-9.611392577219343-0.14424823341733128i
1.1173825503355704E-6,2.4041634205075257-4.847445063950429E-16i,-1.3177433042967526E-6+2.317664669111071E-8i,-1.3179603759714139E-6-2.3180464576956792E-8i,7946562.767614137,8267644.153060103,-0.2615052124190871-5.077784127576421E-7i,-9.611392577219343-0.14424823341733128i
1.1274496644295301E-6,1.4988027009900133+2.2245224560863313E-9i,-2.0035732734166886E-6+2.357473263874136E-8i,-2.0039378005667763E-6-2.357902179063653E-8i,7946544.185812897,8267767.071717733,-0.34637549262718387-7.107124217353214E-7i,-28.8185173093672-0.14652432926241285i
1.1274496644295301E-6,2.404163420507528-4.847445063950411E-16i,-2.0035732734166886E-6+2.357473263874136E-8i,-2.0039378005667763E-6-2.357902179063653E-8i,7946544.185812897,8267767.071717733,-0.34637549262718387-7.107124217353214E-7i,-28.8185173093672-0.14652432926241285i
1.1375167785234899E-6,1.4988027009900167+2.2245232643836277E-9i,-2.4544976134162202E-6+2.3911550489935607E-8i,-2.4551524671260883E-6-2.391793003068619E-8i,7946574.487356012,8268500.067100857,-0.3840011579719692-8.074623001965319E-7i,-37.53086397969069-0.14864024383921423i
1.1375167785234899E-6,2.4041634205075257,-2.4544976134162202E-6+2.3911550489935607E-8i,-2.4551524671260883E-6-2.391793003068619E-8i,7946574.487356012,8268500.067100857,-0.3840011579719692-8.074623001965319E-7i,-37.53086397969069-0.14864024383921423i
1.1475838926174496E-6,1.498802700990009+2.224522051937689E-9i,-3.887093490999778E-6+2.4260819424329248E-8i,-3.887596971394697E-6-2.4263961835741018E-8i,7946442.381098164,8267227.903186936,-0.3448550319799909-7.35387698252992E-7i,-50.66370984078159-0.15059087521528866i
1.1475838926174496E-6,2.4041634205075257-7.271167595925649E-16i,-3.887093490999778E-6+2.4260819424329248E-8i,-3.887596971394697E-6-2.4263961835741018E-8i,7946442.381098164,8267227.903186936,-0.3448550319799909-7.35387698252992E-7i,-50.66370984078159-0.15059087521528866i
1.1576510067114093E-6,1.4988027009900113+2.2245220519376837E-9i,-4.598904457653614E-6+2.4565901432645214E-8i,-4.600030519429126E-6-2.45719165005465E-8i,7946585.071380066,8268329.69153138,-0.38696373382610816-8.410302471679461E-7i,-59.49096141797593-0.15242717782147275i
1.1576510067114093E-6,2.4041634205075284+7.271167595925615E-16i,-4.598904457653614E-6+2.4565901432645214E-8i,-4.600030519429126E-6-2.45719165005465E-8i,7946585.071380066,8268329.69153138,-0.38696373382610816-8.410302471679461E-7i,-59.49096141797593-0.15242717782147275i
1.167718120805369E-6,1.4988027009900156+2.224525285126887E-9i,-3.073648281331897E-6+2.4857172265444718E-8i,-3.0741191777694332E-6-2.4860980493581365E-8i,7946613.960914372,8267602.141469808,-0.3494011736740986-7.697745257010712E-7i,-63.88935529834374-0.15410373413586148i
1.167718120805369E-6,2.404163420507521+1.21186126598762E-15i,-3.073648281331897E-6+2.4857172265444718E-8i,-3.0741191777694332E-6-2.4860980493581365E-8i,7946613.960914372,8267602.141469808,-0.3494011736740986-7.697745257010712E-7i,-63.88935529834374-0.15410373413586148i
1.1777852348993287E-6,1.498802700990013+2.224521243640378E-9i,-3.5262882711843156E-6+2.5111783553168985E-8i,-3.526714184898525E-6-2.5114816615749527E-8i,7946544.183034943,8267261.5366334105,-0.33121256998308685-7.388235208334781E-7i,-69.70987507930707-0.15560914873930654i
1.1777852348993287E-6,2.404163420507527,-3.5262882711843156E-6+2.5111783553168985E-8i,-3.526714184898525E-6-2.5114816615749527E-8i,7946544.183034943,8267261.5366334105,-0.33121256998308685-7.388235208334781E-7i,-69.70987507930707-0.15560914873930654i
1.1878523489932885E-6,1.4988027009900051+2.2245236685323046E-9i,-3.7878489599391484E-6+2.535634319800932E-8i,-3.788436469018817E-6-2.536027605858892E-8i,7946279.2367239725,8267269.595664205,-0.29711645023290234-6.742494867012376E-7i,-71.38477242323832-0.156969441134239i
1.1878523489932885E-6,2.404163420507523-4.847445063950458E-16i,-3.7878489599391484E-6+2.535634319800932E-8i,-3.788436469018817E-6-2.536027605858892E-8i,7946279.2367239725,8267269.595664205,-0.29711645023290234-6.742494867012376E-7i,-71.38477242323832-0.156969441134239i
1.1979194630872482E-6,1.4988027009900107+2.224524880978247E-9i,-2.7024153968343953E-6+2.557805977087347E-8i,-2.7033465898646003E-6-2.5586873408855513E-8i,7946253.567409369,8268809.077669622,-0.3194205551711546-7.315730135883196E-7i,-73.14086022124253-0.15825574837793305i
1.1979194630872482E-6,2.4041634205075257-4.847445063950433E-16i,-2.7024153968343953E-6+2.557805977087347E-8i,-2.7033465898646003E-6-2.5586873408855513E-8i,7946253.567409369,8268809.077669622,-0.3194205551711546-7.315730135883196E-7i,-73.14086022124253-0.15825574837793305i
1.2079865771812081E-6,1.4988027009900002+2.2245260934242247E-9i,-3.1728445339231164E-6+2.5788957368661283E-8i,-3.172897672621248E-6-2.5789389281289228E-8i,7946854.110886825,8266723.963081252,-0.29861494823637036-6.913776719898901E-7i,-74.43434998009916-0.15927344868457782i
1.2079865771812081E-6,2.404163420507524,-3.1728445339231164E-6+2.5788957368661283E-8i,-3.172897672621248E-6-2.5789389281289228E-8i,7946854.110886825,8266723.963081252,-0.29861494823637036-6.913776719898901E-7i,-74.43434998009916-0.15927344868457782i
1.2180536912751678E-6,1.4988027009900153+2.2245224560863267E-9i,-2.550524468183781E-6+2.5978948030788606E-8i,-2.551080490041596E-6-2.5984611518094216E-8i,7946209.004904554,8267716.447319905,-0.2709881317243915-6.359874889127037E-7i,-72.35448061808819-0.1602596002720786i
1.2180536912751678E-6,2.404163420507525-7.271167595925662E-16i,-2.550524468183781E-6+2.5978948030788606E-8i,-2.551080490041596E-6-2.5984611518094216E-8i,7946209.004904554,8267716.447319905,-0.2709881317243915-6.359874889127037E-7i,-72.35448061808819-0.1602596002720786i
1.2281208053691276E-6,1.4988027009900071+2.224524072680951E-9i,-2.809819508704869E-6+2.6125116268184096E-8i,-2.8099382575658847E-6-2.612622037034838E-8i,7946547.368140123,8266615.780171582,-0.2465992053393827-5.87149688986132E-7i,-71.46277059703907-0.16103876232494235i
1.2281208053691276E-6,2.404163420507528,-2.809819508704869E-6+2.6125116268184096E-8i,-2.8099382575658847E-6-2.612622037034838E-8i,7946547.368140123,8266615.780171582,-0.2465992053393827-5.87149688986132E-7i,-71.46277059703907-0.16103876232494235i
1.2381879194630873E-6,1.4988027009900113+2.2245220519376837E-9i,-2.8076812413415993E-6+2.628714243651947E-8i,-2.808101768329205E-6-2.6291079654412585E-8i,7946550.433824087,8267507.719213076,-0.23137760721039718-5.582407889930665E-7i,-68.51389795282518-0.16177231101119474i
1.2381879194630873E-6,2.404163420507523+4.847445063950458E-16i,-2.8076812413415993E-6+2.628714243651947E-8i,-2.808101768329205E-6-2.6291079654412585E-8i,7946550.433824087,8267507.719213076,-0.23137760721039718-5.582407889930665E-7i,-68.51389795282518-0.16177231101119474i
1.248255033557047E-6,1.4988027009900031+2.2245240726809604E-9i,-1.8140378030320792E-6+2.642659555511796E-8i,-1.8145004664765373E-6-2.6433335557836983E-8i,7946489.023568601,8268314.002783004,-0.24632159227381833-5.922889398153945E-7i,-63.15987384987254-0.16239310435151424i
1.248255033557047E-6,2.4041634205075217,-1.8140378030320792E-6+2.642659555511796E-8i,-1.8145004664765373E-6-2.6433335557836983E-8i,7946489.023568601,8268314.002783004,-0.24632159227381833-5.922889398153945E-7i,-63.15987384987254-0.16239310435151424i
1.2583221476510067E-6,1.4988027009900182+2.22452245608632E-9i,-2.008160759018772E-6+2.65277105052312E-8i,-2.008470090166364E-6-2.6531796755346763E-8i,7946664.043658382,8267661.130178381,-0.21696584945551897-5.276488755049083E-7i,-59.53024308989518-0.16286422047686586i
1.2583221476510067E-6,2.404163420507519-4.847445063950493E-16i,-2.008160759018772E-6+2.65277105052312E-8i,-2.008470090166364E-6-2.6531796755346763E-8i,7946664.043658382,8267661.130178381,-0.21696584945551897-5.276488755049083E-7i,-59.53024308989518-0.16286422047686586i
1.2683892617449664E-6,1.4988027009900113+2.224521243640381E-9i,-1.8394985554382757E-6+2.663428153343699E-8i,-1.8397874694359182E-6-2.663846474778601E-8i,7946714.814129635,8267738.951134667,-0.16087517305608165-4.0382682286598393E-7i,-54.67906771211908-0.16325788344296455i
1.2683892617449664E-6,2.404163420507524-7.271167595925668E-16i,-1.8394985554382757E-6+2.663428153343699E-8i,-1.8397874694359182E-6-2.663846474778601E-8i,7946714.814129635,8267738.951134667,-0.16087517305608165-4.0382682286598393E-7i,-54.67906771211908-0.16325788344296455i
1.2784563758389262E-6,1.4988027009900187+2.224522051937667E-9i,-1.4525065001513156E-6+2.6726742743670617E-8i,-1.4526929542407275E-6-2.6730173578906568E-8i,7946370.703449724,8267143.751162203,-0.16417449843545698-4.095010905695796E-7i,-49.81579239515286-0.16355927169945994i
1.2784563758389262E-6,2.404163420507525,-1.4525065001513156E-6+2.6726742743670617E-8i,-1.4526929542407275E-6-2.6730173578906568E-8i,7946370.703449724,8267143.751162203,-0.16417449843545698-4.095010905695796E-7i,-49.81579239515286-0.16355927169945994i
1.2885234899328859E-6,1.4988027009900122+2.224522860234985E-9i,-1.7433538438366952E-6+2.6799390757255398E-8i,-1.7438234536195891E-6-2.6806609748465775E-8i,7946447.748368716,8268389.470987205,-0.17970634147466574-4.4046809415463645E-7i,-44.094074958918654-0.16378357933779533i
1.2885234899328859E-6,2.4041634205075204,-1.7433538438366952E-6+2.6799390757255398E-8i,-1.7438234536195891E-6-2.6806609748465775E-8i,7946447.748368716,8268389.470987205,-0.17970634147466574-4.4046809415463645E-7i,-44.094074958918654-0.16378357933779533i
1.2985906040268456E-6,1.4988027009900193+2.2245216477890147E-9i,-1.4153798879273217E-6+2.686368095207065E-8i,-1.4156745731396885E-6-2.6869274029656257E-8i,7946607.6836008625,8268050.240557728,-0.12543652259956023-3.161371993277843E-7i,-40.33126472516966-0.16392057672086424i
1.2985906040268456E-6,2.404163420507528+7.271167595925624E-16i,-1.4153798879273217E-6+2.686368095207065E-8i,-1.4156745731396885E-6-2.6869274029656257E-8i,7946607.6836008625,8268050.240557728,-0.12543652259956023-3.161371993277843E-7i,-40.33126472516966-0.16392057672086424i
1.3086577181208053E-6,1.4988027009900071+2.224522051937693E-9i,-1.346671877770571E-6+2.6909636784639465E-8i,-1.3470041061424964E-6-2.6916275480349727E-8i,7946457.016756727,8268211.7357448265,-0.07248007495397125-1.934886016669976E-7i,-35.26525656979709-0.16401342154119072i
1.3086577181208053E-6,2.404163420507519,-1.346671877770571E-6+2.6909636784639465E-8i,-1.3470041061424964E-6-2.6916275480349727E-8i,7946457.016756727,8268211.7357448265,-0.07248007495397125-1.934886016669976E-7i,-35.26525656979709-0.16401342154119072i
1.318724832214765E-6,1.4988027009900122+2.2245224560863334E-9i,-1.8124686801206284E-6+2.6967295375556288E-8i,-1.813035785967329E-6-2.697573321012134E-8i,7946329.356487877,8268626.02000368,-0.07964055062230092-2.0299119843184977E-7i,-31.178144311795315-0.16402847545829422i
1.318724832214765E-6,2.404163420507523+9.694890127900909E-16i,-1.8124686801206284E-6+2.6967295375556288E-8i,-1.813035785967329E-6-2.697573321012134E-8i,7946329.356487877,8268626.02000368,-0.07964055062230092-2.0299119843184977E-7i,-31.178144311795315-0.16402847545829422i
1.3287919463087248E-6,1.4988027009900105+2.2245252851268994E-9i,-2.198602499150827E-6+2.7006249636646292E-8i,-2.1995040025263723E-6-2.7017323136843635E-8i,7946519.460320238,8269626.844169193,-0.052344206597653556-1.3738067499695435E-7i,-28.423251766571784-0.16402702481921766i
1.3287919463087248E-6,2.404163420507525+4.847445063950441E-16i,-2.198602499150827E-6+2.7006249636646292E-8i,-2.1995040025263723E-6-2.7017323136843635E-8i,7946519.460320238,8269626.844169193,-0.052344206597653556-1.3738067499695435E-7i,-28.423251766571784-0.16402702481921766i
1.3388590604026845E-6,1.4988027009900042+2.224524072680958E-9i,-1.768190841738523E-6+2.7048071277437533E-8i,-1.7687548291038914E-6-2.705669861001836E-8i,7946464.179250056,8268816.499657529,-0.033732864894942975-9.060534645088499E-8i,-25.221981972931083-0.16392512057106284i
1.3388590604026845E-6,2.4041634205075177+4.847445063950501E-16i,-1.768190841738523E-6+2.7048071277437533E-8i,-1.7687548291038914E-6-2.705669861001836E-8i,7946464.179250056,8268816.499657529,-0.033732864894942975-9.060534645088499E-8i,-25.221981972931083-0.16392512057106284i
1.3489261744966442E-6,1.4988027009900071+2.2245236685322992E-9i,-2.721548235596437E-6+2.7069194899867198E-8i,-2.7223471257124122E-6-2.7077140859439048E-8i,7946522.363021506,8268666.912270201,0.02005712361826931+3.366287793374713E-8i,-23.963890901018633-0.1638260878578441i
1.3489261744966442E-6,2.404163420507529,-2.721548235596437E-6+2.7069194899867198E-8i,-2.7223471257124122E-6-2.7077140859439048E-8i,7946522.363021506,8268666.912270201,0.02005712361826931+3.366287793374713E-8i,-23.963890901018633-0.1638260878578441i
1.358993288590604E-6,1.4988027009900053+2.2245232643836517E-9i,-3.2853612736730265E-6+2.708526865543418E-8i,-3.286252658365668E-6-2.709261743441598E-8i,7946271.474053038,8268222.162827273,0.05732425878893637+1.2219964375154822E-7i,-23.480108928814225-0.16367370965604236i
1.358993288590604E-6,2.4041634205075204,-3.2853612736730265E-6+2.708526865543418E-8i,-3.286252658365668E-6-2.709261743441598E-8i,7946271.474053038,8268222.162827273,0.05732425878893637+1.2219964375154822E-7i,-23.480108928814225-0.16367370965604236i
1.3690604026845636E-6,1.4988027009900071+2.2245236685322992E-9i,-3.164136945506237E-6+2.710393542203753E-8i,-3.1647086657505063E-6-2.7108832766509993E-8i,7946586.795749458,8267801.063436032,9.4095184727066E-4+2.8240479902373263E-9i,-24.12182911034366-0.1634679821643383i
1.3690604026845636E-6,2.4041634205075257,-3.164136945506237E-6+2.710393542203753E-8i,-3.1647086657505063E-6-2.7108832766509993E-8i,7946586.795749458,8267801.063436032,9.4095184727066E-4+2.8240479902373263E-9i,-24.12182911034366-0.1634679821643383i
1.3791275167785234E-6,1.4988027009900002+2.224522051937709E-9i,-3.977134107810742E-6+2.7131252124994816E-8i,-3.977788773864707E-6-2.713571813224686E-8i,7946483.161763418,8267560.319147365,0.04259233233370585+9.813165628864815E-8i,-24.74615481719681-0.16335684766202554i
1.3791275167785234E-6,2.4041634205075213+4.847445063950476E-16i,-3.977134107810742E-6+2.7131252124994816E-8i,-3.977788773864707E-6-2.713571813224686E-8i,7946483.161763418,8267560.319147365,0.04259233233370585+9.813165628864815E-8i,-24.74615481719681-0.16335684766202554i
1.389194630872483E-6,1.4988027009900167+2.224523668532279E-9i,-3.290889705350525E-6+2.7129578183254668E-8i,-3.291723343541379E-6-2.713645056564978E-8i,7946264.351342106,8268065.937758404,0.06441874368570961+1.47639122151546E-7i,-25.886164546577533-0.16316612773743672i
1.389194630872483E-6,2.404163420507523-7.271167595925689E-16i,-3.290889705350525E-6+2.7129578183254668E-8i,-3.291723343541379E-6-2.713645056564978E-8i,7946264.351342106,8268065.937758404,0.06441874368570961+1.47639122151546E-7i,-25.886164546577533-0.16316612773743672i
1.399261744966443E-6,1.4988027009900116+2.2245240726809414E-9i,-3.1771505080334623E-6+2.7142280647954872E-8i,-3.1782219091902433E-6-2.715143358887169E-8i,7946487.73335307,8268991.9321661685,0.06124321091479928+1.4248294445121943E-7i,-26.695607582819992-0.16298383037771477i
1.399261744966443E-6,2.404163420507525+9.694890127900883E-16i,-3.1771505080334623E-6+2.7142280647954872E-8i,-3.1782219091902433E-6-2.715143358887169E-8i,7946487.73335307,8268991.9321661685,0.06124321091479928+1.4248294445121943E-7i,-26.695607582819992-0.16298383037771477i
1.4093288590604027E-6,1.4988027009900171+2.2245256892755354E-9i,-3.4041107458894927E-6+2.714490744223765E-8i,-3.4048361780825935E-6-2.7150692151140295E-8i,7946554.727873146,8268035.668600842,0.08412610137314686+1.9288088692597973E-7i,-26.72190489298322-0.16280725944108843i
1.4093288590604027E-6,2.4041634205075226+9.694890127900926E-16i,-3.4041107458894927E-6+2.714490744223765E-8i,-3.4048361780825935E-6-2.7150692151140295E-8i,7946554.727873146,8268035.668600842,0.08412610137314686+1.9288088692597973E-7i,-26.72190489298322-0.16280725944108843i
1.4193959731543625E-6,1.498802700990019+2.224523668532273E-9i,-3.0601324237398538E-6+2.714428562584511E-8i,-3.060792612776408E-6-2.71501416991432E-8i,7946233.367758428,8267723.079876485,0.13851333298650387+3.114375638613104E-7i,-26.643870453501073-0.16265837640917633i
1.4193959731543625E-6,2.404163420507524,-3.0601324237398538E-6+2.714428562584511E-8i,-3.060792612776408E-6-2.71501416991432E-8i,7946233.367758428,8267723.079876485,0.13851333298650387+3.114375638613104E-7i,-26.643870453501073-0.16265837640917633i
1.4294630872483222E-6,1.4988027009900087+2.224520435343084E-9i,-2.7291458373050517E-6+2.7135571368301246E-8i,-2.7297164811137958E-6-2.7141245211591844E-8i,7946366.921237589,8267807.098188466,0.09390113800461684+2.1177762887310058E-7i,-26.712534033574286-0.16243988614376148i
1.4294630872483222E-6,2.404163420507523,-2.7291458373050517E-6+2.7135571368301246E-8i,-2.7297164811137958E-6-2.7141245211591844E-8i,7946366.921237589,8267807.098188466,0.09390113800461684+2.1177762887310058E-7i,-26.712534033574286-0.16243988614376148i
1.439530201342282E-6,1.4988027009900171+2.2245228602349743E-9i,-2.766829340373829E-6+2.712010966674445E-8i,-2.767574092959384E-6-2.7127409636966715E-8i,7946499.10946613,8268441.262884259,8.144835776970217E-4+5.8274245800499955E-9i,-26.4823854913938-0.16219759689587432i
1.439530201342282E-6,2.4041634205075217,-2.766829340373829E-6+2.712010966674445E-8i,-2.767574092959384E-6-2.7127409636966715E-8i,7946499.10946613,8268441.262884259,8.144835776970217E-4+5.8274245800499955E-9i,-26.4823854913938-0.16219759689587432i
1.4495973154362416E-6,1.4988027009900153+2.2245228602349776E-9i,-2.435976452526008E-6+2.7118774438250225E-8i,-2.4366116122531695E-6-2.7125845423421395E-8i,7946428.723853725,8268298.337721867,-0.02072059093468801-4.179922892608449E-8i,-25.90570296760738-0.16190657157580307i
1.4495973154362416E-6,2.4041634205075297+7.271167595925595E-16i,-2.435976452526008E-6+2.7118774438250225E-8i,-2.4366116122531695E-6-2.7125845423421395E-8i,7946428.723853725,8268298.337721867,-0.02072059093468801-4.179922892608449E-8i,-25.90570296760738-0.16190657157580307i
1.4596644295302013E-6,1.498802700990013+2.2245228602349846E-9i,-2.405759568697576E-6+2.7106373336320524E-8i,-2.406259726792806E-6-2.7112008759009003E-8i,7946651.834962134,8268093.682061032,-0.06488829208041413-1.3834257846302398E-7i,-25.631318079823366-0.161538328580281i
1.4596644295302013E-6,2.404163420507524,-2.405759568697576E-6+2.7106373336320524E-8i,-2.406259726792806E-6-2.7112008759009003E-8i,7946651.834962134,8268093.682061032,-0.06488829208041413-1.3834257846302398E-7i,-25.631318079823366-0.161538328580281i
1.469731543624161E-6,1.498802700990013+2.2245264975728483E-9i,-2.2572736542243205E-6+2.7093727874906105E-8i,-2.2576735618849137E-6-2.7098527908482423E-8i,7946561.329419919,8267745.4409343535,-0.06234330400763085-1.3210058153158058E-7i,-24.52344485765168-0.16126376821542251i
1.469731543624161E-6,2.4041634205075177,-2.2572736542243205E-6+2.7093727874906105E-8i,-2.2576735618849137E-6-2.7098527908482423E-8i,7946561.329419919,8267745.4409343535,-0.06234330400763085-1.3210058153158058E-7i,-24.52344485765168-0.16126376821542251i
1.4797986577181208E-6,1.4988027009900147+2.2245228602349797E-9i,-2.0828445656791866E-6+2.7073297558517557E-8i,-2.0831688204073557E-6-2.707751229680631E-8i,7946578.593164701,8267585.79918945,-0.05927053240186829-1.2471574644897807E-7i,-23.34791140809766-0.16084670572934212i
1.4797986577181208E-6,2.404163420507523,-2.0828445656791866E-6+2.7073297558517557E-8i,-2.0831688204073557E-6-2.707751229680631E-8i,7946578.593164701,8267585.79918945,-0.05927053240186829-1.2471574644897807E-7i,-23.34791140809766-0.16084670572934212i
1.4898657718120805E-6,1.4988027009900071+2.224522456086344E-9i,-1.934212350977701E-6+2.70405492288168E-8i,-1.934649017142283E-6-2.704665388062195E-8i,7946635.869360711,8268224.698569178,-0.05534260711291635-1.1568819132646642E-7i,-22.94520974771233-0.1603734224148099i
1.4898657718120805E-6,2.404163420507522-7.2711675959257E-16i,-1.934212350977701E-6+2.70405492288168E-8i,-1.934649017142283E-6-2.704665388062195E-8i,7946635.869360711,8268224.698569178,-0.05534260711291635-1.1568819132646642E-7i,-22.94520974771233-0.1603734224148099i
1.4999328859060402E-6,1.4988027009900105+2.2245232643836413E-9i,-1.6624451301550246E-6+2.6993292113997025E-8i,-1.66274093518076E-6-2.6998095130543922E-8i,7946550.547010182,8267740.585218825,-0.05948685738623485-1.2433435646102857E-7i,-21.687721704207288-0.15983373484681973i
1.4999328859060402E-6,2.404163420507523+7.271167595925682E-16i,-1.6624451301550246E-6+2.6993292113997025E-8i,-1.66274093518076E-6-2.6998095130543922E-8i,7946550.547010182,8267740.585218825,-0.05948685738623485-1.2433435646102857E-7i,-21.687721704207288-0.15983373484681973i
1.51E-6,1.4988027009900082+2.224521647789039E-9i,-1.939051836090213E-6+2.6967753669021427E-8i,-1.93931203936257E-6-2.697137249840092E-8i,7946358.126254162,8267178.806643303,-0.053963101623552966-1.1219119345660175E-7i,-20.07770000395817-0.15943252869399718i
1.51E-6,2.4041634205075235,-1.939051836090213E-6+2.6967753669021427E-8i,-1.93931203936257E-6-2.697137249840092E-8i,7946358.126254162,8267178.806643303,-0.053963101623552966-1.1219119345660175E-7i,-20.07770000395817-0.15943252869399718i
